Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding
5/18/2006,4791541778226,3553376151231,8344917929456
5/17/2006,4786593600714,3550419831315,8337013432030
5/16/2006,4786386994171,3551775391727,8338162385898
5/15/2006,4785963383431,3546560855253,8332524238684
5/12/2006,4813477418438,3545463237370,8358940655808
5/11/2006,4813461861191,3544526873068,8357988734259
5/10/2006,4818672849075,3541506971679,8360179820755
5/9/2006,4818710279838,3545578409743,8364288689581
5/8/2006,4818422545327,3542666089708,8361088635034
5/5/2006,4818424053450,3538580333564,8357004387013
5/4/2006,4818381812142,3536787468941,8355169281083
5/3/2006,4827666731453,3531750674199,8359417405652
5/2/2006,4827396421994,3537969252403,8365365674397
5/1/2006,4826896073977,3524672119148,8351568193125
4/28/2006,4819948752058,3535769322661,8355718074718
4/27/2006,4808977505319,3530761347935,8339738853254
4/26/2006,4830489601065,3531437816090,8361927417155
4/25/2006,4830057940473,3532244868947,8362302809420
4/24/2006,4828668943293,3524760250433,8353429193726
4/21/2006,4828603289509,3521367546557,8349970836066
4/20/2006,4828395378375,3520882319879,8349277698254
4/19/2006,4854629873351,3517203496363,8371833369714
4/18/2006,4854213829170,3519388787182,8373602616353
4/17/2006,4854176043605,3512686590889,8366862634495
4/14/2006,4904205351541,3502852300279,8407057651821
4/13/2006,4904229841852,3501912807889,8406142649741
